"country"	"wealth"	"math_score"	"population"	"weight"	"country_mean"	"average_wealth"
"Tunisia"	0	422.763556423611	10777500	0.00476362374334943	387.434260117994	-1.73793024323084
"Tunisia"	-1	401.399246270627	10777500	0.00476362374334943	387.434260117994	-1.73793024323084
"Tunisia"	-2	378.277738801444	10777500	0.00476362374334943	387.434260117994	-1.73793024323084
"Tunisia"	-4	349.760182424242	10777500	0.00476362374334943	387.434260117994	-1.73793024323084
"Tunisia"	-5	343.645678550725	10777500	0.00476362374334943	387.434260117994	-1.73793024323084
"Turkey"	-3	409.416886425703	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"Turkey"	0	495.902993759398	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"Turkey"	-1	464.992734881188	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"Turkey"	-2	432.62954002623	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"Turkey"	-4	388.040573587786	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"Turkey"	-5	367.606641702128	73997128	0.0327065159712797	449.371290882838	-1.5432502596054
"United Arab Emirates"	-3	361.486733777778	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	1	434.503591728899	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	0	441.660584048377	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	-1	433.759762849924	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	-2	402.924850927487	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	2	425.585101661538	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Arab Emirates"	3	418.461272385082	9205651	0.00406887104398872	431.362653193043	0.577769695907458
"United Kingdom"	1	499.183958719255	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United Kingdom"	0	485.273511603573	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United Kingdom"	-1	481.051535166976	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United Kingdom"	-2	443.229538787879	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United Kingdom"	2	502.077866291834	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United Kingdom"	3	502.860555360502	63695687	0.0281533089252752	489.724626280117	0.32740746649649
"United States of America"	1	495.18251626889	284480388	0.125739506452708	481.694401378064	0.536442463533225
"United States of America"	0	470.065743640662	284480388	0.125739506452708	481.694401378064	0.536442463533225
"United States of America"	-1	444.230351586998	284480388	0.125739506452708	481.694401378064	0.536442463533225
"United States of America"	-2	431.544554712644	284480388	0.125739506452708	481.694401378064	0.536442463533225
"United States of America"	2	513.932232860125	284480388	0.125739506452708	481.694401378064	0.536442463533225
"United States of America"	3	507.412776347826	284480388	0.125739506452708	481.694401378064	0.536442463533225
"Uruguay"	-3	347.987602702703	3395253	0.00150069197916756	410.995088161806	-0.723930131004367
"Uruguay"	1	471.394576604938	3395253	0.00150069197916756	410.995088161806	-0.723930131004367
"Uruguay"	0	433.564199382369	3395253	0.00150069197916756	410.995088161806	-0.723930131004367
"Uruguay"	-1	396.979706009808	3395253	0.00150069197916756	410.995088161806	-0.723930131004367
"Uruguay"	-2	376.962801580311	3395253	0.00150069197916756	410.995088161806	-0.723930131004367
"Vietnam"	-3	489.247159312039	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	1	550.528535853659	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	0	562.397323021583	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	-1	539.725535535098	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	-2	509.590867436297	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	-4	486.692785606469	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Vietnam"	-5	481.549984903226	88772900	0.0392373643429352	510.724235156282	-2.13778136345301
"Mean"	1	497.508043198348	1920770593	0.837124251612133	459.761592085859	-0.337009968786293
"Mean"	0	478.325734461561	2294486857	1	459.761592085859	-0.337009968786293
"Mean"	-1	455.236608064789	2294449932	0.999983907077137	459.761592085859	-0.337009968786293
"Mean"	-2	428.520236362797	2075342179	0.904490767802206	459.761592085859	-0.337009968786293
"Mean"	2	493.925060971288	1255721358	0.547277642567033	459.761592085859	-0.337009968786293
